reality,predict,mape,accurary
984.44,699.0421184,0.289908864,0.71
804.66,658.5924581,0.181527032,0.82
511.22,658.5924581,0.288276003,0.71
475.21,679.6827565,0.430278733,0.57
413.31,634.7680222,0.535815785,0.46
443.26,606.1677296,0.367521837,0.63
726.79,658.5924581,0.093833902,0.91
942.43,672.5863081,0.28632757,0.71
892.51,697.8301592,0.218126229,0.78
589.09,658.5924581,0.11798275,0.88
608.99,658.5924581,0.081450366,0.92
639.03,697.8301592,0.092014709,0.91
1002.33,697.8301592,0.303792005,0.7
1024.29,658.5924581,0.357025395,0.64
610.98,658.5924581,0.077928014,0.92
593.01,697.8301592,0.176759514,0.82
1004.33,640.6759794,0.362086187,0.64
984.44,658.5924581,0.330997869,0.67
654.91,640.6759794,0.021734316,0.98
674.98,658.5924581,0.024278559,0.98
1034.28,658.5924581,0.363235818,0.64
1102.16,658.5924581,0.402452949,0.6
872.55,658.5924581,0.245209492,0.75
547.09,731.3830698,0.336860608,0.66
495.17,690.2587506,0.393983381,0.61
505.16,658.5924581,0.303730418,0.7
662.52,697.8301592,0.053296745,0.95
948.42,697.8301592,0.264218216,0.74
523.13,697.8301592,0.333951712,0.67
469.93,760.1516181,0.617584785,0.38
509.15,731.3830698,0.436478582,0.56
988.35,708.6885303,0.28295793,0.72
950.49,708.6885303,0.254396648,0.75
880.53,708.6885303,0.19515686,0.8
643.03,735.2873882,0.143472914,0.86
624.96,675.06536,0.080173707,0.92
1050.25,621.3293693,0.408398601,0.59
936.44,621.3293693,0.336498474,0.66
577.04,675.06536,0.169876196,0.83
740.77,724.1746873,0.022402787,0.98
704.23,751.3547796,0.066916745,0.93
1046.26,735.0954436,0.29740653,0.7
994.34,717.9209164,0.277992521,0.72
630.95,717.9209164,0.137841218,0.86
617.47,735.0954436,0.190495803,0.81
652.91,652.6617041,0.000380291,1
