reality,predict,mape,accurary
507.23,715.042814,0.408242426,0.59
487.25,715.042814,0.46571389,0.53
505.16,715.042814,0.422395498,0.58
501.16,699.7194408,0.391913551,0.61
527.12,679.4606281,0.285694822,0.71
524.57,667.785395,0.276302029,0.72
648.26,656.5785258,0.017188348,0.98
607.07,638.0862478,0.049667512,0.95
610.98,638.7781385,0.040349998,0.96
533.18,610.0942943,0.142951013,0.86
475.21,620.6190322,0.310904581,0.69
439.27,594.6408955,0.347104786,0.65
427.29,594.6408955,0.388130234,0.61
397.34,573.1711231,0.449450206,0.55
415.31,573.1711231,0.378759685,0.62
440.93,594.6408955,0.347104786,0.65
447.25,594.6408955,0.333700869,0.67
535.26,630.5456161,0.181264532,0.82
712.81,700.5730596,0.017938498,0.98
1022.3,716.4658282,0.299295798,0.7
890.36,758.8351131,0.146334193,0.85
606.99,766.1644191,0.260359242,0.74
631.04,783.5795267,0.238464813,0.76
884.53,810.337429,0.088395696,0.91
946.42,797.2768962,0.155320454,0.84
660.9,788.794654,0.197823339,0.8
664.98,788.794654,0.185904798,0.81
1106.16,757.1578102,0.316431426,0.68
920.47,740.0291178,0.192094729,0.81
698.84,700.5730596,0.00190046,1
644.93,680.1973819,0.053779288,0.95
579.11,679.4606281,0.175036592,0.82
531.11,676.5281867,0.280145972,0.72
493.18,607.324205,0.232522348,0.77
796.74,607.2368954,0.237445283,0.76
543.09,581.1887184,0.06723962,0.93
451.25,544.3529509,0.208763388,0.79
405.32,564.7432558,0.399858575,0.6
427.29,596.2925249,0.391985799,0.61
457.3,606.5791685,0.320268669,0.68
461.23,589.4152513,0.282910014,0.72
529.12,560.2046428,0.060035238,0.94
551.08,594.6408955,0.081076913,0.92
555.15,610.0942943,0.098135263,0.9
555.07,630.7856572,0.135378548,0.86
555.07,630.1877873,0.134302415,0.87
1058.24,588.059428,0.441874811,0.56
651,615.2643114,0.056301029,0.94
565.06,638.8699832,0.12715974,0.87
603,630.1877873,0.047093101,0.95
599.81,620.0307984,0.030216683,0.97
678.95,629.5052012,0.072317635,0.93
953.54,619.3592138,0.350345491,0.65
