power,temperature,humidity,speed,,
529.78 ,0.23 ,0.66 ,0.67 ,,
512.03 ,0.23 ,0.61 ,0.58 ,,
528.22 ,0.20 ,0.66 ,0.67 ,,
559.55 ,0.18 ,0.66 ,0.58 ,,
580.46 ,0.15 ,0.85 ,0.42 ,,
592.27 ,0.15 ,0.78 ,0.50 ,,
614.82 ,0.15 ,0.71 ,0.50 ,,
559.64 ,0.15 ,0.78 ,0.50 ,,
540.50 ,0.13 ,0.78 ,0.50 ,,
524.14 ,0.10 ,0.92 ,0.25 ,,
505.10 ,0.10 ,0.92 ,0.25 ,,
428.82 ,0.10 ,0.92 ,0.17 ,,
397.47 ,0.13 ,0.85 ,0.50 ,,
389.86 ,0.13 ,0.78 ,0.58 ,,
364.62 ,0.13 ,0.78 ,0.50 ,,
391.24 ,0.13 ,0.71 ,0.58 ,,
415.15 ,0.13 ,0.71 ,0.58 ,,
453.98 ,0.15 ,0.71 ,0.50 ,,
543.27 ,0.15 ,0.71 ,0.33 ,,
578.78 ,0.15 ,0.71 ,0.33 ,,
596.62 ,0.15 ,0.78 ,0.50 ,,
599.09 ,0.15 ,0.78 ,0.42 ,,
598.99 ,0.18 ,0.71 ,0.42 ,,
626.09 ,0.20 ,0.66 ,0.50 ,,
604.95 ,0.20 ,0.66 ,0.42 ,,
546.49 ,0.20 ,0.66 ,0.42 ,,
537.62 ,0.20 ,0.66 ,0.42 ,,
608.42 ,0.20 ,0.60 ,0.42 ,,
582.58 ,0.20 ,0.60 ,0.50 ,,
624.33 ,0.20 ,0.60 ,0.42 ,,
595.83 ,0.20 ,0.66 ,0.42 ,,
582.47 ,0.20 ,0.66 ,0.42 ,,
574.61 ,0.20 ,0.66 ,0.42 ,,
534.40 ,0.20 ,0.66 ,0.33 ,,
483.92 ,0.20 ,0.66 ,0.33 ,,
424.94 ,0.20 ,0.66 ,0.33 ,,
389.98 ,0.18 ,0.78 ,0.33 ,,
375.00 ,0.18 ,0.85 ,0.33 ,,
374.94 ,0.18 ,0.85 ,0.42 ,,
408.99 ,0.15 ,0.92 ,0.42 ,,
441.71 ,0.15 ,0.85 ,0.50 ,,
447.81 ,0.15 ,0.92 ,0.33 ,,
532.20 ,0.15 ,0.92 ,0.33 ,,
589.33 ,0.15 ,0.92 ,0.33 ,,
615.76 ,0.18 ,0.85 ,0.33 ,,
607.39 ,0.18 ,0.92 ,0.33 ,,
635.48 ,0.18 ,0.92 ,0.33 ,,
625.93 ,0.20 ,0.85 ,0.33 ,,
599.30 ,0.20 ,0.85 ,0.42 ,,
596.53 ,0.20 ,0.92 ,0.33 ,,
547.76 ,0.20 ,0.92 ,0.42 ,,
592.39 ,0.20 ,0.92 ,0.33 ,,
643.23 ,0.18 ,0.92 ,0.42 ,,
636.61 ,0.18 ,0.85 ,0.42 ,,
658.45 ,0.18 ,0.85 ,0.33 ,,
626.45 ,0.15 ,0.92 ,0.42 ,,
650.82 ,0.15 ,0.92 ,0.42 ,,
555.20 ,0.15 ,0.92 ,0.50 ,,
491.38 ,0.15 ,0.92 ,0.42 ,,
431.45 ,0.15 ,0.92 ,0.42 ,,
408.99 ,0.15 ,0.92 ,0.42 ,,
391.24 ,0.15 ,0.85 ,0.50 ,,
391.37 ,0.15 ,0.85 ,0.50 ,,
425.48 ,0.13 ,0.92 ,0.42 ,,
440.39 ,0.13 ,0.85 ,0.50 ,,
458.14 ,0.13 ,0.85 ,0.50 ,,
544.66 ,0.13 ,0.85 ,0.42 ,,
550.22 ,0.13 ,0.78 ,0.58 ,,
566.58 ,0.13 ,0.78 ,0.42 ,,
600.69 ,0.13 ,0.78 ,0.50 ,,
584.33 ,0.18 ,0.71 ,0.50 ,,
572.68 ,0.18 ,0.66 ,0.42 ,,
565.18 ,0.18 ,0.66 ,0.50 ,,
566.57 ,0.20 ,0.55 ,0.42 ,,
608.16 ,0.20 ,0.55 ,0.42 ,,
652.55 ,0.20 ,0.51 ,0.50 ,,
649.78 ,0.20 ,0.55 ,0.33 ,,
632.03 ,0.18 ,0.60 ,0.42 ,,
633.41 ,0.18 ,0.49 ,0.50 ,,
606.79 ,0.15 ,0.49 ,0.42 ,,
571.29 ,0.15 ,0.54 ,0.42 ,,
537.27 ,0.13 ,0.66 ,0.33 ,,
479.22 ,0.15 ,0.60 ,0.33 ,,
406.29 ,0.13 ,0.66 ,0.50 ,,
383.75 ,0.13 ,0.60 ,0.33 ,,
397.00 ,0.13 ,0.60 ,0.25 ,,
389.95 ,0.13 ,0.60 ,0.33 ,,
408.74 ,0.13 ,0.66 ,0.33 ,,
401.57 ,0.13 ,0.66 ,0.33 ,,
417.99 ,0.10 ,0.71 ,0.25 ,,
461.65 ,0.10 ,0.71 ,0.42 ,,
509.99 ,0.13 ,0.78 ,0.33 ,,
533.76 ,0.18 ,0.60 ,0.50 ,,
535.24 ,0.18 ,0.55 ,0.50 ,,
517.49 ,0.20 ,0.46 ,0.42 ,,
517.49 ,0.23 ,0.33 ,0.33 ,,
508.62 ,0.25 ,0.28 ,0.50 ,,
513.33 ,0.23 ,0.33 ,0.33 ,,
482.07 ,0.20 ,0.41 ,0.42 ,,
500.64 ,0.20 ,0.46 ,0.50 ,,
553.54 ,0.18 ,0.49 ,0.42 ,,
546.49 ,0.15 ,0.54 ,0.50 ,,
535.85 ,0.15 ,0.54 ,0.50 ,,
528.83 ,0.15 ,0.49 ,0.50 ,,
498.82 ,0.15 ,0.54 ,0.50 ,,
483.46 ,0.15 ,0.54 ,0.33 ,,
418.68 ,0.15 ,0.54 ,0.33 ,,
380.65 ,0.13 ,0.66 ,0.33 ,,
363.84 ,0.13 ,0.66 ,0.33 ,,
374.87 ,0.15 ,0.60 ,0.25 ,,
362.48 ,0.13 ,0.66 ,0.33 ,,
366.47 ,0.13 ,0.66 ,0.33 ,,
398.06 ,0.13 ,0.66 ,0.25 ,,
419.20 ,0.13 ,0.66 ,0.33 ,,
442.17 ,0.15 ,0.66 ,0.25 ,,
474.50 ,0.15 ,0.66 ,0.25 ,,
511.41 ,0.18 ,0.66 ,0.33 ,,
505.86 ,0.20 ,0.60 ,0.25 ,,
509.35 ,0.20 ,0.60 ,0.25 ,,
507.14 ,0.23 ,0.61 ,0.17 ,,
514.63 ,0.23 ,0.55 ,0.17 ,,
514.63 ,0.23 ,0.55 ,0.08 ,,
534.42 ,0.23 ,0.61 ,0.17 ,,
520.90 ,0.20 ,0.66 ,0.17 ,,
563.89 ,0.20 ,0.66 ,0.17 ,,
562.41 ,0.20 ,0.72 ,0.17 ,,
529.69 ,0.20 ,0.72 ,0.17 ,,
529.69 ,0.18 ,0.92 ,0.25 ,,
520.81 ,0.18 ,0.92 ,0.17 ,,
477.83 ,0.18 ,0.92 ,0.17 ,,
445.57 ,0.18 ,0.92 ,0.17 ,,
378.42 ,0.18 ,0.92 ,0.17 ,,
365.16 ,0.18 ,0.92 ,0.25 ,,
380.25 ,0.18 ,0.92 ,0.17 ,,
362.56 ,0.18 ,0.92 ,0.17 ,,
380.72 ,0.18 ,0.92 ,0.17 ,,
386.40 ,0.18 ,0.92 ,0.17 ,,
393.45 ,0.18 ,0.92 ,0.17 ,,
462.25 ,0.18 ,0.92 ,0.17 ,,
501.56 ,0.20 ,0.85 ,0.25 ,,
542.24 ,0.20 ,0.78 ,0.17 ,,
532.47 ,0.23 ,0.72 ,0.25 ,,
556.33 ,0.23 ,0.72 ,0.25 ,,
554.97 ,0.23 ,0.78 ,0.25 ,,
533.83 ,0.23 ,0.72 ,0.25 ,,
495.58 ,0.25 ,0.61 ,0.25 ,,
512.10 ,0.25 ,0.61 ,0.25 ,,
504.89 ,0.25 ,0.61 ,0.17 ,,
551.42 ,0.25 ,0.61 ,0.17 ,,
569.81 ,0.25 ,0.61 ,0.17 ,,
554.93 ,0.25 ,0.67 ,0.25 ,,
574.71 ,0.25 ,0.67 ,0.33 ,,
520.90 ,0.23 ,0.66 ,0.25 ,,
470.42 ,0.23 ,0.66 ,0.33 ,,
430.13 ,0.23 ,0.66 ,0.25 ,,
400.18 ,0.23 ,0.66 ,0.25 ,,
352.42 ,0.23 ,0.72 ,0.17 ,,
351.04 ,0.23 ,0.72 ,0.25 ,,
359.91 ,0.23 ,0.72 ,0.17 ,,
385.14 ,0.20 ,0.85 ,0.17 ,,
400.11 ,0.20 ,0.85 ,0.17 ,,
424.10 ,0.20 ,0.85 ,0.25 ,,
503.15 ,0.20 ,0.85 ,0.17 ,,
533.93 ,0.20 ,0.85 ,0.25 ,,
542.81 ,0.23 ,0.78 ,0.17 ,,
560.48 ,0.23 ,0.78 ,0.17 ,,
585.72 ,0.25 ,0.72 ,0.25 ,,
560.48 ,0.25 ,0.72 ,0.25 ,,
585.36 ,0.25 ,0.67 ,0.25 ,,
512.03 ,0.25 ,0.61 ,0.33 ,,
475.15 ,0.25 ,0.61 ,0.25 ,,
513.24 ,0.25 ,0.61 ,0.25 ,,
562.42 ,0.25 ,0.61 ,0.25 ,,
569.91 ,0.23 ,0.72 ,0.25 ,,
564.48 ,0.23 ,0.72 ,0.25 ,,
553.54 ,0.23 ,0.66 ,0.17 ,,
542.66 ,0.23 ,0.66 ,0.33 ,,
481.32 ,0.23 ,0.72 ,0.33 ,,
434.58 ,0.20 ,0.78 ,0.17 ,,
389.95 ,0.20 ,0.78 ,0.17 ,,
373.51 ,0.20 ,0.78 ,0.25 ,,
366.07 ,0.20 ,0.78 ,0.25 ,,
379.35 ,0.20 ,0.78 ,0.33 ,,
400.18 ,0.20 ,0.78 ,0.42 ,,
431.52 ,0.20 ,0.78 ,0.33 ,,
431.52 ,0.18 ,0.85 ,0.42 ,,
471.73 ,0.18 ,0.85 ,0.33 ,,
498.35 ,0.18 ,0.85 ,0.25 ,,
510.08 ,0.20 ,0.78 ,0.33 ,,
541.33 ,0.25 ,0.51 ,0.42 ,,
533.32 ,0.28 ,0.43 ,0.50 ,,
541.25 ,0.30 ,0.34 ,0.58 ,,
548.83 ,0.30 ,0.34 ,0.58 ,,
556.31 ,0.30 ,0.34 ,0.50 ,,
569.90 ,0.30 ,0.31 ,0.50 ,,
572.68 ,0.28 ,0.34 ,0.50 ,,
589.04 ,0.28 ,0.38 ,0.42 ,,
621.76 ,0.25 ,0.41 ,0.33 ,,
605.40 ,0.23 ,0.51 ,0.33 ,,
631.30 ,0.23 ,0.46 ,0.42 ,,
598.11 ,0.20 ,0.51 ,0.33 ,,
553.75 ,0.20 ,0.51 ,0.25 ,,
472.58 ,0.18 ,0.55 ,0.25 ,,
455.29 ,0.18 ,0.55 ,0.25 ,,
396.95 ,0.18 ,0.55 ,0.33 ,,
387.56 ,0.18 ,0.49 ,0.42 ,,
371.59 ,0.15 ,0.60 ,0.42 ,,
410.85 ,0.13 ,0.66 ,0.42 ,,
427.73 ,0.13 ,0.66 ,0.42 ,,
440.81 ,0.13 ,0.66 ,0.42 ,,
493.29 ,0.10 ,0.71 ,0.42 ,,
516.02 ,0.13 ,0.66 ,0.33 ,,
541.37 ,0.15 ,0.54 ,0.50 ,,
566.58 ,0.18 ,0.45 ,0.50 ,,
556.31 ,0.20 ,0.46 ,0.50 ,,
565.19 ,0.20 ,0.41 ,0.42 ,,
568.05 ,0.25 ,0.34 ,0.58 ,,
602.16 ,0.25 ,0.34 ,0.58 ,,
575.54 ,0.23 ,0.33 ,0.50 ,,
617.14 ,0.23 ,0.33 ,0.50 ,,
658.53 ,0.20 ,0.37 ,0.42 ,,
697.36 ,0.20 ,0.33 ,0.42 ,,
682.38 ,0.18 ,0.33 ,0.33 ,,
670.74 ,0.18 ,0.33 ,0.25 ,,
578.68 ,0.15 ,0.40 ,0.17 ,,
558.25 ,0.15 ,0.40 ,0.17 ,,
479.21 ,0.15 ,0.45 ,0.08 ,,
439.00 ,0.13 ,0.54 ,0.08 ,,
422.71 ,0.10 ,0.60 ,0.17 ,,
391.37 ,0.10 ,0.66 ,0.08 ,,
382.49 ,0.08 ,0.64 ,0.08 ,,
395.77 ,0.08 ,0.64 ,0.00 ,,
449.27 ,0.05 ,0.77 ,0.08 ,,
449.19 ,0.08 ,0.71 ,0.08 ,,
507.14 ,0.08 ,0.71 ,0.17 ,,
548.73 ,0.13 ,0.66 ,0.25 ,,
542.29 ,0.18 ,0.49 ,0.17 ,,
560.66 ,0.28 ,0.34 ,0.17 ,,
564.64 ,0.25 ,0.30 ,0.17 ,,
573.21 ,0.30 ,0.20 ,0.17 ,,
572.13 ,0.30 ,0.20 ,0.17 ,,
594.59 ,0.30 ,0.20 ,0.17 ,,
572.58 ,0.30 ,0.22 ,0.25 ,,
588.94 ,0.30 ,0.22 ,0.17 ,,
638.12 ,0.28 ,0.28 ,0.25 ,,
664.85 ,0.23 ,0.33 ,0.33 ,,
639.61 ,0.20 ,0.33 ,0.25 ,,
669.46 ,0.18 ,0.37 ,0.17 ,,
597.91 ,0.15 ,0.40 ,0.08 ,,
578.78 ,0.15 ,0.45 ,0.17 ,,
522.20 ,0.15 ,0.49 ,0.17 ,,
462.85 ,0.15 ,0.54 ,0.08 ,,
398.79 ,0.10 ,0.66 ,0.08 ,,
392.63 ,0.13 ,0.66 ,0.00 ,,
383.75 ,0.10 ,0.71 ,0.08 ,,
366.07 ,0.15 ,0.71 ,0.08 ,,
409.05 ,0.10 ,0.78 ,0.00 ,,
417.86 ,0.10 ,0.85 ,0.17 ,,
464.11 ,0.10 ,0.78 ,0.00 ,,
505.84 ,0.15 ,0.71 ,0.08 ,,
498.72 ,0.25 ,0.61 ,0.08 ,,
538.83 ,0.30 ,0.34 ,0.17 ,,
562.89 ,0.33 ,0.31 ,0.17 ,,
555.24 ,0.35 ,0.20 ,0.17 ,,
536.45 ,0.35 ,0.20 ,0.25 ,,
567.21 ,0.38 ,0.17 ,0.17 ,,
513.55 ,0.38 ,0.17 ,0.17 ,,
530.87 ,0.38 ,0.17 ,0.08 ,,
590.77 ,0.35 ,0.17 ,0.25 ,,
589.01 ,0.30 ,0.24 ,0.25 ,,
596.50 ,0.30 ,0.47 ,0.25 ,,
579.61 ,0.30 ,0.43 ,0.17 ,,
557.79 ,0.28 ,0.46 ,0.00 ,,
488.17 ,0.28 ,0.46 ,0.17 ,,
422.65 ,0.25 ,0.51 ,0.17 ,,
401.50 ,0.25 ,0.41 ,0.33 ,,
376.27 ,0.23 ,0.66 ,0.58 ,,
376.27 ,0.23 ,0.72 ,0.58 ,,
391.24 ,0.20 ,0.72 ,0.75 ,,
370.23 ,0.20 ,0.60 ,0.67 ,,
394.08 ,0.18 ,0.55 ,0.75 ,,
409.05 ,0.15 ,0.54 ,0.75 ,,
456.83 ,0.13 ,0.54 ,0.67 ,,
482.07 ,0.15 ,0.45 ,0.67 ,,
492.33 ,0.18 ,0.41 ,0.67 ,,
526.37 ,0.20 ,0.37 ,0.67 ,,
550.22 ,0.20 ,0.30 ,0.58 ,,
499.66 ,0.20 ,0.33 ,0.50 ,,
533.76 ,0.23 ,0.26 ,0.50 ,,
498.71 ,0.23 ,0.30 ,0.50 ,,
504.45 ,0.23 ,0.24 ,0.58 ,,
516.10 ,0.20 ,0.30 ,0.58 ,,
563.89 ,0.18 ,0.33 ,0.58 ,,
615.96 ,0.15 ,0.40 ,0.58 ,,
589.13 ,0.13 ,0.45 ,0.58 ,,
554.39 ,0.10 ,0.54 ,0.50 ,,
504.59 ,0.10 ,0.49 ,0.42 ,,
491.38 ,0.08 ,0.54 ,0.42 ,,
404.05 ,0.08 ,0.54 ,0.42 ,,
369.59 ,0.08 ,0.59 ,0.42 ,,
341.36 ,0.05 ,0.64 ,0.33 ,,
335.76 ,0.03 ,0.64 ,0.25 ,,
343.25 ,0.03 ,0.64 ,0.25 ,,
368.84 ,0.03 ,0.70 ,0.33 ,,
383.82 ,0.03 ,0.70 ,0.33 ,,
391.30 ,0.03 ,0.70 ,0.25 ,,
467.02 ,0.05 ,0.64 ,0.17 ,,
499.74 ,0.08 ,0.59 ,0.33 ,,
526.27 ,0.08 ,0.59 ,0.42 ,,
548.82 ,0.13 ,0.49 ,0.33 ,,
574.05 ,0.18 ,0.37 ,0.25 ,,
557.69 ,0.20 ,0.33 ,0.25 ,,
563.71 ,0.23 ,0.30 ,0.17 ,,
563.80 ,0.20 ,0.30 ,0.25 ,,
548.83 ,0.23 ,0.21 ,0.25 ,,
546.05 ,0.23 ,0.24 ,0.08 ,,
596.53 ,0.20 ,0.30 ,0.25 ,,
660.59 ,0.15 ,0.32 ,0.25 ,,
620.38 ,0.15 ,0.40 ,0.25 ,,
586.36 ,0.13 ,0.54 ,0.25 ,,
581.64 ,0.13 ,0.60 ,0.25 ,,
554.93 ,0.13 ,0.60 ,0.17 ,,
473.04 ,0.13 ,0.60 ,0.25 ,,
456.68 ,0.08 ,0.64 ,0.17 ,,
435.95 ,0.08 ,0.71 ,0.17 ,,
403.29 ,0.05 ,0.77 ,0.08 ,,
391.86 ,0.05 ,0.77 ,0.08 ,,
393.27 ,0.03 ,0.84 ,0.08 ,,
412.75 ,0.05 ,0.77 ,0.08 ,,
429.64 ,0.05 ,0.84 ,0.08 ,,
506.50 ,0.03 ,0.84 ,0.08 ,,
542.18 ,0.13 ,0.66 ,0.08 ,,
540.27 ,0.18 ,0.49 ,0.25 ,,
548.73 ,0.23 ,0.33 ,0.17 ,,
556.31 ,0.28 ,0.22 ,0.17 ,,
548.83 ,0.30 ,0.13 ,0.33 ,,
526.37 ,0.33 ,0.10 ,0.25 ,,
508.62 ,0.33 ,0.08 ,0.25 ,,
508.69 ,0.33 ,0.08 ,0.17 ,,
525.06 ,0.35 ,0.10 ,0.25 ,,
555.02 ,0.33 ,0.17 ,0.25 ,,
614.28 ,0.25 ,0.30 ,0.42 ,,
602.53 ,0.23 ,0.33 ,0.25 ,,
547.35 ,0.20 ,0.41 ,0.25 ,,
513.24 ,0.18 ,0.45 ,0.17 ,,
486.63 ,0.18 ,0.49 ,0.17 ,,
412.38 ,0.18 ,0.60 ,0.25 ,,
374.94 ,0.18 ,0.66 ,0.17 ,,
351.09 ,0.18 ,0.71 ,0.08 ,,
351.15 ,0.18 ,0.71 ,0.17 ,,
366.13 ,0.18 ,0.78 ,0.17 ,,
385.27 ,0.18 ,0.78 ,0.17 ,,
387.86 ,0.15 ,0.78 ,0.08 ,,
420.62 ,0.13 ,0.85 ,0.17 ,,
463.22 ,0.15 ,0.85 ,0.17 ,,
505.48 ,0.23 ,0.72 ,0.08 ,,
524.27 ,0.25 ,0.55 ,0.25 ,,
551.58 ,0.35 ,0.36 ,0.25 ,,
532.34 ,0.40 ,0.26 ,0.33 ,,
538.45 ,0.40 ,0.23 ,0.42 ,,
527.27 ,0.43 ,0.26 ,0.33 ,,
524.98 ,0.45 ,0.18 ,0.50 ,,
502.68 ,0.45 ,0.21 ,0.42 ,,
521.48 ,0.43 ,0.23 ,0.42 ,,
586.17 ,0.40 ,0.26 ,0.25 ,,
596.43 ,0.38 ,0.32 ,0.25 ,,
547.35 ,0.35 ,0.36 ,0.17 ,,
547.53 ,0.33 ,0.43 ,0.25 ,,
550.86 ,0.33 ,0.47 ,0.17 ,,
471.81 ,0.30 ,0.52 ,0.17 ,,
447.88 ,0.30 ,0.52 ,0.25 ,,
391.30 ,0.30 ,0.52 ,0.33 ,,
383.82 ,0.28 ,0.56 ,0.25 ,,
367.46 ,0.28 ,0.56 ,0.25 ,,
366.07 ,0.28 ,0.46 ,0.42 ,,
392.63 ,0.25 ,0.51 ,0.33 ,,
383.75 ,0.25 ,0.51 ,0.33 ,,
413.78 ,0.23 ,0.55 ,0.33 ,,
470.42 ,0.23 ,0.55 ,0.25 ,,
507.31 ,0.25 ,0.55 ,0.33 ,,
544.12 ,0.28 ,0.51 ,0.33 ,,
542.20 ,0.30 ,0.52 ,0.42 ,,
548.83 ,0.35 ,0.43 ,0.33 ,,
549.30 ,0.38 ,0.39 ,0.33 ,,
514.69 ,0.38 ,0.39 ,0.33 ,,
514.69 ,0.40 ,0.36 ,0.33 ,,
523.56 ,0.40 ,0.26 ,0.42 ,,
580.07 ,0.38 ,0.44 ,0.33 ,,
614.17 ,0.35 ,0.43 ,0.33 ,,
622.81 ,0.33 ,0.43 ,0.25 ,,
601.91 ,0.30 ,0.56 ,0.25 ,,
580.23 ,0.28 ,0.67 ,0.25 ,,
594.59 ,0.25 ,0.67 ,0.33 ,,
572.13 ,0.25 ,0.67 ,0.25 ,,
471.65 ,0.23 ,0.78 ,0.33 ,,
408.99 ,0.23 ,0.72 ,0.25 ,,
368.78 ,0.23 ,0.72 ,0.17 ,,
377.71 ,0.23 ,0.72 ,0.33 ,,
377.78 ,0.23 ,0.72 ,0.25 ,,
385.21 ,0.23 ,0.72 ,0.25 ,,
426.81 ,0.23 ,0.72 ,0.17 ,,
425.35 ,0.23 ,0.72 ,0.17 ,,
513.33 ,0.23 ,0.72 ,0.33 ,,
514.72 ,0.25 ,0.72 ,0.33 ,,
550.22 ,0.28 ,0.61 ,0.33 ,,
548.83 ,0.33 ,0.47 ,0.42 ,,
549.39 ,0.38 ,0.29 ,0.42 ,,
549.39 ,0.38 ,0.32 ,0.42 ,,
514.78 ,0.40 ,0.39 ,0.42 ,,
523.50 ,0.40 ,0.44 ,0.33 ,,
514.63 ,0.40 ,0.44 ,0.33 ,,
615.75 ,0.40 ,0.44 ,0.33 ,,
617.52 ,0.38 ,0.47 ,0.42 ,,
628.31 ,0.33 ,0.56 ,0.42 ,,
652.88 ,0.33 ,0.52 ,0.33 ,,
607.80 ,0.30 ,0.56 ,0.33 ,,
585.59 ,0.28 ,0.67 ,0.25 ,,
504.15 ,0.28 ,0.67 ,0.25 ,,
433.21 ,0.28 ,0.67 ,0.42 ,,
387.79 ,0.28 ,0.72 ,0.33 ,,
354.55 ,0.28 ,0.72 ,0.42 ,,
369.53 ,0.28 ,0.72 ,0.33 ,,
360.13 ,0.25 ,0.78 ,0.25 ,,
377.01 ,0.25 ,0.85 ,0.25 ,,
395.87 ,0.28 ,0.85 ,0.33 ,,
400.24 ,0.25 ,0.92 ,0.25 ,,
417.99 ,0.28 ,0.85 ,0.33 ,,
434.29 ,0.30 ,0.85 ,0.33 ,,
443.17 ,0.33 ,0.93 ,0.33 ,,
467.02 ,0.40 ,0.74 ,0.50 ,,
483.38 ,0.45 ,0.68 ,0.50 ,,
455.37 ,0.48 ,0.57 ,0.42 ,,
430.13 ,0.50 ,0.53 ,0.50 ,,
455.44 ,0.53 ,0.49 ,0.42 ,,
460.16 ,0.53 ,0.49 ,0.42 ,,
480.68 ,0.53 ,0.49 ,0.42 ,,
505.84 ,0.50 ,0.53 ,0.33 ,,
529.69 ,0.48 ,0.57 ,0.50 ,,
520.73 ,0.45 ,0.62 ,0.42 ,,
520.73 ,0.45 ,0.62 ,0.42 ,,
480.53 ,0.48 ,0.57 ,0.50 ,,
430.06 ,0.48 ,0.57 ,0.50 ,,
394.90 ,0.48 ,0.63 ,0.50 ,,
349.76 ,0.48 ,0.63 ,0.50 ,,
358.64 ,0.48 ,0.63 ,0.42 ,,
366.07 ,0.45 ,0.74 ,0.17 ,,
327.24 ,0.40 ,0.86 ,0.08 ,,
352.48 ,0.43 ,0.79 ,0.25 ,,
376.33 ,0.43 ,0.79 ,0.25 ,,
378.92 ,0.43 ,0.79 ,0.00 ,,
413.44 ,0.40 ,0.93 ,0.33 ,,
474.58 ,0.40 ,0.93 ,0.25 ,,
489.86 ,0.43 ,0.93 ,0.25 ,,
485.80 ,0.43 ,0.93 ,0.25 ,,
468.92 ,0.45 ,0.93 ,0.33 ,,
489.48 ,0.48 ,0.86 ,0.25 ,,
481.99 ,0.53 ,0.74 ,0.33 ,,
465.63 ,0.53 ,0.69 ,0.33 ,,
465.70 ,0.53 ,0.69 ,0.33 ,,
490.86 ,0.55 ,0.63 ,0.25 ,,
516.10 ,0.53 ,0.69 ,0.25 ,,
537.09 ,0.50 ,0.74 ,0.25 ,,
532.47 ,0.48 ,0.79 ,0.25 ,,
504.45 ,0.48 ,0.79 ,0.25 ,,
464.24 ,0.48 ,0.79 ,0.17 ,,
446.44 ,0.45 ,0.79 ,0.25 ,,
373.62 ,0.45 ,0.86 ,0.25 ,,
351.15 ,0.45 ,0.86 ,0.17 ,,
336.17 ,0.43 ,0.93 ,0.17 ,,
327.24 ,0.43 ,0.86 ,0.33 ,,
327.19 ,0.43 ,0.86 ,0.33 ,,
351.04 ,0.40 ,0.86 ,0.33 ,,
367.40 ,0.40 ,0.86 ,0.42 ,,
403.29 ,0.40 ,0.79 ,0.33 ,,
427.66 ,0.40 ,0.79 ,0.33 ,,
452.00 ,0.38 ,0.79 ,0.75 ,,
505.56 ,0.38 ,0.74 ,0.50 ,,
465.70 ,0.38 ,0.74 ,0.50 ,,
459.91 ,0.38 ,0.74 ,0.50 ,,
486.69 ,0.40 ,0.68 ,0.42 ,,
524.27 ,0.40 ,0.68 ,0.50 ,,
504.50 ,0.43 ,0.68 ,0.42 ,,
508.16 ,0.45 ,0.57 ,0.42 ,,
514.07 ,0.45 ,0.57 ,0.50 ,,
538.45 ,0.43 ,0.57 ,0.42 ,,
597.91 ,0.40 ,0.62 ,0.33 ,,
565.19 ,0.40 ,0.68 ,0.33 ,,
526.37 ,0.33 ,0.79 ,0.25 ,,
458.06 ,0.30 ,0.85 ,0.17 ,,
422.58 ,0.30 ,0.85 ,0.17 ,,
340.78 ,0.30 ,0.85 ,0.17 ,,
325.80 ,0.30 ,0.79 ,0.17 ,,
318.42 ,0.28 ,0.85 ,0.25 ,,
308.16 ,0.25 ,0.85 ,0.17 ,,
317.04 ,0.28 ,0.92 ,0.33 ,,
327.24 ,0.28 ,0.85 ,0.33 ,,
351.09 ,0.25 ,0.85 ,0.25 ,,
351.09 ,0.28 ,0.78 ,0.17 ,,
391.24 ,0.28 ,0.78 ,0.42 ,,
423.96 ,0.28 ,0.78 ,0.17 ,,
455.29 ,0.30 ,0.67 ,0.25 ,,
449.19 ,0.33 ,0.67 ,0.17 ,,
446.44 ,0.35 ,0.52 ,0.17 ,,
464.32 ,0.38 ,0.47 ,0.25 ,,
446.57 ,0.43 ,0.36 ,0.08 ,,
431.52 ,0.43 ,0.29 ,0.25 ,,
411.74 ,0.43 ,0.18 ,0.33 ,,
418.37 ,0.43 ,0.21 ,0.33 ,,
425.75 ,0.38 ,0.29 ,0.42 ,,
478.31 ,0.38 ,0.29 ,0.33 ,,
459.99 ,0.33 ,0.31 ,0.25 ,,
482.54 ,0.30 ,0.31 ,0.25 ,,
447.81 ,0.30 ,0.28 ,0.08 ,,
408.87 ,0.30 ,0.24 ,0.17 ,,
378.92 ,0.28 ,0.28 ,0.17 ,,
347.06 ,0.25 ,0.41 ,0.17 ,,
318.37 ,0.25 ,0.46 ,0.17 ,,
310.88 ,0.20 ,0.60 ,0.17 ,,
327.30 ,0.20 ,0.66 ,0.08 ,,
346.37 ,0.20 ,0.66 ,0.00 ,,
357.66 ,0.18 ,0.71 ,0.17 ,,
383.75 ,0.18 ,0.71 ,0.08 ,,
389.86 ,0.18 ,0.71 ,0.00 ,,
415.15 ,0.25 ,0.67 ,0.08 ,,
449.27 ,0.30 ,0.38 ,0.33 ,,
425.42 ,0.33 ,0.39 ,0.33 ,,
432.90 ,0.35 ,0.43 ,0.33 ,,
415.22 ,0.35 ,0.43 ,0.42 ,,
415.22 ,0.38 ,0.39 ,0.42 ,,
430.13 ,0.38 ,0.36 ,0.50 ,,
415.15 ,0.35 ,0.36 ,0.58 ,,
439.00 ,0.33 ,0.34 ,0.58 ,,
445.04 ,0.30 ,0.47 ,0.50 ,,
462.78 ,0.25 ,0.55 ,0.50 ,,
450.59 ,0.23 ,0.55 ,0.50 ,,
449.18 ,0.23 ,0.61 ,0.50 ,,
413.84 ,0.20 ,0.66 ,0.58 ,,
